i,j
11,14
13,14
18,14
19,14
20,14
21,14
22,14
23,14
24,14
25,14
26,14
27,14
28,14
29,14
30,14
31,14
33,14
34,14
36,14
37,14
38,14
39,14
40,14
41,14
43,14
44,14
45,14
46,14
47,14
48,14
49,14
50,14
51,14
52,14
56,14
57,14
59,14
61,14
64,14
71,14
7,15
9,15
11,15
16,15
19,15
21,15
22,15
25,15
26,15
28,15
29,15
31,15
33,15
34,15
37,15
39,15
41,15
42,15
44,15
46,15
48,15
49,15
52,15
59,15
7,16
9,16
11,16
38,16
39,16
40,16
41,16
50,16
52,16
66,16
67,16
7,17
9,17
10,17
11,17
13,17
14,17
15,17
16,17
19,17
21,17
22,17
24,17
25,17
26,17
28,17
29,17
36,17
46,17
56,17
18,18
20,18
23,18
25,18
27,18
31,18
34,18
37,18
38,18
39,18
40,18
41,18
43,18
44,18
45,18
46,18
47,18
48,18
49,18
50,18
51,18
52,18
53,18
57,18
59,18
61,18
63,18
72,18
74,18
18,19
37,19
38,19
39,19
40,19
41,19
43,19
44,19
45,19
46,19
47,19
48,19
49,19
50,19
52,19
53,19
59,19
61,19
64,19
71,19
18,20
20,20
27,20
29,20
31,20
37,20
38,20
39,20
40,20
41,20
43,20
44,20
45,20
46,20
47,20
48,20
49,20
50,20
51,20
52,20
53,20
59,20
61,20
64,20
71,20
18,21
19,21
20,21
21,21
22,21
24,21
25,21
26,21
27,21
28,21
29,21
30,21
31,21
33,21
34,21
37,21
38,21
39,21
40,21
41,21
43,21
44,21
45,21
46,21
47,21
48,21
49,21
50,21
51,21
52,21
53,21
59,21
61,21
74,21
18,22
20,22
27,22
29,22
31,22
37,22
38,22
39,22
40,22
41,22
43,22
44,22
45,22
46,22
47,22
48,22
49,22
50,22
51,22
52,22
53,22
59,22
61,22
63,22
73,22
18,23
37,23
38,23
39,23
40,23
41,23
43,23
44,23
45,23
46,23
47,23
48,23
49,23
50,23
52,23
53,23
59,23
61,23
65,23
73,23
18,24
20,24
27,24
29,24
31,24
37,24
38,24
39,24
40,24
41,24
43,24
44,24
45,24
46,24
47,24
48,24
49,24
50,24
52,24
53,24
59,24
61,24
66,24
74,24
18,25
20,25
27,25
29,25
31,25
37,25
38,25
39,25
40,25
41,25
43,25
44,25
45,25
46,25
47,25
48,25
49,25
50,25
51,25
52,25
53,25
59,25
61,25
63,25
72,25
74,25
18,26
37,26
38,26
39,26
40,26
41,26
43,26
44,26
45,26
46,26
47,26
48,26
49,26
50,26
52,26
53,26
59,26
61,26
63,26
73,26
18,27
20,27
27,27
29,27
31,27
37,27
38,27
39,27
40,27
41,27
43,27
44,27
45,27
46,27
47,27
48,27
49,27
50,27
52,27
53,27
59,27
61,27
65,27
73,27
18,28
20,28
21,28
26,28
27,28
28,28
29,28
31,28
33,28
34,28
37,28
38,28
39,28
40,28
41,28
43,28
44,28
45,28
46,28
47,28
48,28
49,28
50,28
51,28
52,28
53,28
59,28
61,28
71,28
74,28
18,29
20,29
27,29
29,29
31,29
37,29
38,29
39,29
40,29
41,29
43,29
44,29
45,29
46,29
47,29
48,29
49,29
50,29
51,29
52,29
53,29
59,29
61,29
72,29
74,29
13,30
18,30
20,30
21,30
29,30
30,30
34,30
35,30
36,30
40,30
41,30
42,30
43,30
44,30
45,30
46,30
47,30
48,30
49,30
50,30
51,30
52,30
53,30
56,30
57,30
59,30
60,30
61,30
66,30
18,31
37,31
38,31
39,31
40,31
41,31
43,31
44,31
45,31
46,31
47,31
48,31
49,31
50,31
52,31
53,31
59,31
61,31
74,31
13,32
29,32
30,32
36,32
41,32
43,32
45,32
49,32
50,32
51,32
53,32
56,32
57,32
59,32
60,32
61,32
18,33
20,33
31,33
34,33
39,33
40,33
45,33
47,33
48,33
49,33
52,33
57,33
74,33
40,34
41,34
45,34
47,34
48,34
52,34
53,34
73,34
74,34
13,35
20,35
21,35
22,35
27,35
29,35
30,35
31,35
34,35
36,35
41,35
42,35
43,35
45,35
47,35
48,35
49,35
50,35
51,35
52,35
53,35
57,35
59,35
60,35
61,35
73,35
18,36
20,36
31,36
34,36
35,36
40,36
41,36
42,36
43,36
45,36
47,36
48,36
49,36
50,36
52,36
53,36
56,36
57,36
59,36
61,36
70,36
40,37
45,37
52,37
73,37
40,38
45,38
52,38
74,38
40,39
45,39
52,39
74,39
74,40
40,41
74,41
40,42
41,42
45,42
47,42
48,42
52,42
53,42
61,42
72,42
73,42
74,42
34,43
38,43
45,43
47,43
48,43
49,43
50,43
51,43
52,43
53,43
57,43
59,43
61,43
64,43
74,43
40,44
73,44
40,45
41,45
45,45
47,45
48,45
53,45
59,45
61,45
72,45
73,45
40,46
74,46
40,47
41,47
45,47
47,47
48,47
52,47
53,47
72,47
73,47
74,47
40,48
41,48
45,48
47,48
48,48
52,48
53,48
74,48
38,49
40,49
41,49
45,49
52,49
53,49
57,49
61,49
66,49
74,49
40,50
41,50
42,50
43,50
45,50
47,50
48,50
49,50
52,50
53,50
59,50
61,50
65,50
72,50
73,50
41,51
42,51
43,51
45,51
50,51
52,51
53,51
59,51
61,51
45,52
74,52
40,53
41,53
45,53
52,53
13,54
21,54
30,54
36,54
41,54
42,54
43,54
45,54
50,54
52,54
57,54
59,54
61,54
13,55
35,55
36,55
41,55
43,55
50,55
51,55
53,55
59,55
61,55
13,56
30,56
35,56
36,56
45,56
49,56
50,56
51,56
53,56
59,56
60,56
52,57
32,58
35,58
41,58
42,58
45,58
49,58
50,58
52,58
53,58
55,58
57,58
59,58
61,58
63,58
47,59
52,59
59,59
41,60
42,60
43,60
45,60
50,60
51,60
52,60
53,60
59,60
61,60
52,61
72,61
73,61
74,61
13,62
30,62
35,62
36,62
41,62
43,62
45,62
50,62
59,62
61,62
70,62
65,66
65,68
4,75
5,75
7,75
11,75
15,75
56,75
62,75
10,76
13,76
30,76
32,76
35,76
36,76
42,76
43,76
45,76
50,76
51,76
52,76
54,76
55,76
56,76
57,76
59,76
60,76
62,76
65,76
67,76
