i,j
13,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
25,13
28,13
29,13
30,13
31,13
32,13
33,13
35,13
36,13
37,13
38,13
39,13
40,13
41,13
50,13
53,13
54,13
55,13
59,13
60,13
61,13
62,13
65,13
68,13
70,13
73,13
74,13
76,13
77,13
78,13
12,14
13,14
17,14
18,14
19,14
20,14
21,14
22,14
23,14
24,14
25,14
26,14
28,14
30,14
31,14
32,14
34,14
35,14
36,14
37,14
38,14
39,14
40,14
41,14
46,14
47,14
53,14
55,14
56,14
59,14
60,14
61,14
62,14
65,14
67,14
68,14
70,14
73,14
74,14
76,14
77,14
78,14
8,15
9,15
12,15
13,15
19,15
20,15
23,15
24,15
25,15
28,15
30,15
33,15
34,15
35,15
36,15
38,15
41,15
53,15
58,15
59,15
62,15
67,15
68,15
12,16
13,16
17,16
18,16
19,16
20,16
21,16
22,16
23,16
24,16
25,16
26,16
28,16
29,16
30,16
31,16
32,16
33,16
35,16
36,16
37,16
38,16
39,16
40,16
41,16
46,16
47,16
50,16
53,16
54,16
55,16
56,16
59,16
61,16
62,16
66,16
68,16
70,16
73,16
74,16
76,16
77,16
78,16
12,17
13,17
17,17
25,17
26,17
27,17
29,17
31,17
34,17
35,17
36,17
37,17
38,17
39,17
40,17
46,17
47,17
48,17
51,17
53,17
56,17
57,17
60,17
61,17
66,17
78,17
18,18
21,18
23,18
29,18
32,18
33,18
35,18
36,18
37,18
38,18
39,18
40,18
41,18
46,18
50,18
51,18
53,18
54,18
55,18
56,18
57,18
59,18
61,18
62,18
63,18
64,18
66,18
68,18
69,18
70,18
73,18
76,18
77,18
78,18
18,19
29,19
32,19
34,19
36,19
37,19
38,19
39,19
40,19
41,19
46,19
51,19
53,19
55,19
56,19
59,19
61,19
62,19
63,19
64,19
65,19
67,19
68,19
69,19
70,19
73,19
74,19
76,19
77,19
78,19
18,20
36,20
37,20
38,20
39,20
40,20
41,20
51,20
53,20
55,20
56,20
59,20
61,20
62,20
63,20
64,20
65,20
68,20
69,20
70,20
73,20
74,20
76,20
77,20
18,21
36,21
37,21
38,21
39,21
40,21
50,21
53,21
54,21
55,21
59,21
61,21
62,21
63,21
64,21
66,21
68,21
69,21
70,21
73,21
76,21
77,21
18,22
29,22
32,22
34,22
36,22
37,22
38,22
39,22
40,22
41,22
46,22
50,22
51,22
53,22
54,22
55,22
56,22
59,22
61,22
62,22
63,22
64,22
66,22
68,22
69,22
70,22
73,22
76,22
77,22
78,22
18,23
29,23
32,23
33,23
34,23
36,23
37,23
38,23
39,23
40,23
41,23
46,23
51,23
53,23
55,23
56,23
59,23
61,23
62,23
63,23
64,23
65,23
67,23
68,23
69,23
70,23
73,23
74,23
76,23
77,23
78,23
18,24
29,24
35,24
37,24
38,24
39,24
41,24
53,24
57,24
59,24
69,24
70,24
18,25
19,25
20,25
22,25
23,25
24,25
25,25
26,25
28,25
29,25
30,25
32,25
34,25
36,25
37,25
38,25
39,25
40,25
41,25
46,25
51,25
53,25
54,25
55,25
56,25
59,25
61,25
62,25
68,25
69,25
70,25
17,26
18,26
25,26
26,26
27,26
29,26
31,26
34,26
36,26
37,26
38,26
39,26
40,26
41,26
46,26
47,26
48,26
50,26
51,26
53,26
56,26
57,26
61,26
62,26
68,26
70,26
78,26
17,27
19,27
25,27
26,27
27,27
29,27
31,27
32,27
33,27
34,27
36,27
37,27
39,27
40,27
41,27
46,27
47,27
48,27
50,27
51,27
53,27
56,27
57,27
60,27
63,27
64,27
73,27
36,28
37,28
38,28
39,28
40,28
53,28
54,28
55,28
59,28
61,28
62,28
63,28
64,28
66,28
69,28
70,28
73,28
76,28
77,28
18,29
29,29
32,29
33,29
34,29
36,29
37,29
38,29
39,29
40,29
46,29
50,29
53,29
54,29
55,29
59,29
61,29
62,29
63,29
64,29
66,29
67,29
68,29
69,29
70,29
73,29
76,29
77,29
78,29
18,30
24,30
25,30
28,30
29,30
30,30
32,30
33,30
34,30
35,30
36,30
37,30
38,30
39,30
40,30
41,30
46,30
50,30
51,30
53,30
54,30
55,30
56,30
59,30
61,30
62,30
68,30
69,30
70,30
18,31
27,31
29,31
33,31
35,31
36,31
37,31
38,31
39,31
40,31
41,31
47,31
51,31
53,31
56,31
57,31
60,31
61,31
70,31
18,32
29,32
32,32
36,32
37,32
38,32
39,32
40,32
53,32
55,32
59,32
61,32
62,32
63,32
64,32
65,32
69,32
70,32
73,32
74,32
76,32
77,32
78,32
36,33
37,33
38,33
39,33
40,33
53,33
55,33
59,33
61,33
62,33
63,33
64,33
65,33
68,33
69,33
70,33
73,33
74,33
76,33
77,33
36,35
37,35
39,35
40,35
41,35
53,35
63,35
64,35
69,35
70,35
63,36
64,36
69,36
70,36
36,37
37,37
39,37
40,37
41,37
53,37
63,37
64,37
69,37
70,37
36,38
39,38
40,38
53,38
55,38
56,38
57,38
63,38
64,38
69,38
70,38
77,38
78,38
36,39
37,39
39,39
40,39
41,39
50,39
56,39
63,39
64,39
69,39
70,39
36,40
39,40
46,40
53,40
63,40
64,40
70,40
77,40
78,40
36,41
37,41
39,41
40,41
41,41
53,41
63,41
64,41
69,41
70,41
17,42
25,42
26,42
27,42
31,42
36,42
39,42
46,42
48,42
50,42
51,42
53,42
56,42
57,42
17,43
27,43
31,43
36,43
39,43
40,43
46,43
48,43
50,43
51,43
53,43
56,43
63,43
64,43
17,44
26,44
27,44
31,44
34,44
36,44
37,44
38,44
39,44
40,44
43,44
46,44
47,44
48,44
51,44
53,44
56,44
57,44
60,44
17,45
26,45
27,45
31,45
36,45
46,45
48,45
50,45
51,45
56,45
73,45
36,46
39,46
40,46
46,46
50,46
51,46
53,46
56,46
63,46
64,46
17,47
26,47
27,47
31,47
36,47
40,47
46,47
48,47
53,47
56,47
60,47
36,48
39,48
40,48
46,48
51,48
53,48
56,48
63,48
64,48
27,49
36,49
38,49
39,49
43,49
44,49
46,49
48,49
51,49
53,49
56,49
57,49
73,49
74,49
76,49
37,50
38,50
39,50
50,50
53,50
63,50
64,50
77,50
37,51
38,51
39,51
40,51
41,51
46,51
53,51
55,51
56,51
63,51
64,51
66,51
69,51
73,51
77,51
78,51
36,52
37,52
38,52
39,52
40,52
41,52
46,52
51,52
53,52
56,52
63,52
64,52
69,52
70,52
73,52
77,52
78,52
39,53
69,53
78,53
39,54
53,54
63,54
64,54
69,54
70,54
39,55
53,55
63,55
64,55
69,55
70,55
53,56
63,56
64,56
69,56
53,57
36,58
37,58
39,58
40,58
41,58
53,58
56,58
63,58
64,58
66,58
69,58
70,58
39,59
53,59
63,59
64,59
69,59
70,59
61,62
64,62
66,62
69,62
70,62
73,66
61,68
64,68
69,68
70,68
69,70
1,71
7,71
8,71
13,71
15,71
45,71
47,71
14,72
17,72
26,72
27,72
31,72
36,72
39,72
42,72
43,72
44,72
45,72
46,72
47,72
48,72
50,72
51,72
52,72
53,72
56,72
57,72
58,72
73,72
74,72
73,73
66,75
73,75
73,77
73,78
